experiment_id,config_path,run_dir,residual_objective,dataset,pinned_support,support_stress,hep_update_clip_norm,hep_settling_objective,step,phase,base_loss,residual_loss,loss_delta_from_initial,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,status
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,45,residual_update,4.16363096,4.06370258,-0.09992838,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,46,residual_update,4.16363096,4.06273508,-0.10089588,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,47,residual_update,4.16363096,4.06180668,-0.10182428,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,48,residual_update,4.16363096,4.06091785,-0.10271311,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,49,residual_update,4.16363096,4.06006575,-0.10356521,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,50,residual_update,4.16363096,4.05925083,-0.10438013,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,50,support_stress,4.16363096,4.53275919,0.36912823,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,50,hep_sweep,4.16363096,4.53275919,0.36912823,0.00000000,4.53275919,0.00000000,0.60546875,0.00000000,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,50,hep_sweep,4.16363096,4.53275919,0.36912823,0.25000000,4.53275919,0.00000000,0.60546875,0.00099468,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,50,hep_sweep,4.16363096,4.53275919,0.36912823,0.50000000,4.53275919,0.00000000,0.60546875,0.00198698,ok
