anchor_support,control_intervention,control_support,token_index,batch_index,position_index,position_bin,token_class,residual_norm_bin,residual_gain_bin,observed_pair_synergy,control_pair_synergy,observed_minus_control_pair_synergy,observed_pair_gain,control_pair_gain,anchor_router_support_count,control_router_support_count,support_count_difference,fixed_support_loss_difference,control_match_rank,control_match_status
"2,6",fixed_loss_matched_nonrouter_control,"9,23",144,2,18,even,rare_target,low,mid,0.19230175018310547,0.05649900436401367,0.1358027458190918,-0.01362466812133789,-0.034094810485839844,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",145,2,19,odd,rare_target,low,low,0.2606782913208008,0.4577598571777344,-0.1970815658569336,-0.27597618103027344,-0.015183448791503906,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",150,2,24,even,rare_target,low,mid,0.25431013107299805,0.18862342834472656,0.06568670272827148,-0.09992694854736328,-0.33093786239624023,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",151,2,25,odd,common_target,low,mid,0.23966073989868164,0.05718278884887695,0.1824779510498047,-0.1563248634338379,0.7455344200134277,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",152,2,26,even,common_target,low,mid,0.0875847339630127,-0.3676266670227051,0.4552114009857178,-0.018967866897583008,-0.5870471000671387,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",159,2,33,odd,common_target,low,mid,0.18107271194458008,0.12999629974365234,0.051076412200927734,-0.15370845794677734,0.3608231544494629,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",160,2,34,even,common_target,low,low,-0.24851226806640625,0.4708132743835449,-0.7193255424499512,-0.31460094451904297,0.05202293395996094,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",162,2,36,even,common_target,low,low,0.5530595779418945,0.344679594039917,0.20837998390197754,-0.40113091468811035,0.10261774063110352,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",164,2,38,even,common_target,low,mid,0.21835851669311523,0.2503805160522461,-0.03202199935913086,-0.06280755996704102,-0.07618093490600586,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",165,2,39,odd,rare_target,low,mid,0.5937535762786865,0.29909539222717285,0.29465818405151367,-0.024980783462524414,-0.586946964263916,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",167,2,41,odd,rare_target,low,mid,-0.15722060203552246,0.599708080291748,-0.7569286823272705,0.1435706615447998,-0.47796201705932617,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",175,2,49,odd,common_target,low,mid,0.13218307495117188,-0.38135385513305664,0.5135369300842285,0.04007148742675781,-0.06371068954467773,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",177,2,51,odd,rare_target,low,mid,0.2378554344177246,0.23363494873046875,0.004220485687255859,-0.07779836654663086,0.10294055938720703,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",178,2,52,even,rare_target,low,low,0.09705686569213867,0.6884493827819824,-0.5913925170898438,-0.16309309005737305,0.03812694549560547,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",179,2,53,odd,common_target,high,high,0.0440673828125,-0.2271747589111328,0.2712421417236328,2.221952438354492,-0.25109195709228516,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",183,2,57,odd,common_target,low,low,0.1382436752319336,0.2766556739807129,-0.1384119987487793,-0.2526688575744629,-0.04161691665649414,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",186,2,60,even,common_target,low,low,0.4246180057525635,0.06383585929870605,0.3607821464538574,-0.36620545387268066,-0.20583152770996094,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",187,2,61,odd,common_target,high,high,-0.18618059158325195,0.014456748962402344,-0.2006373405456543,0.37952470779418945,-0.19887685775756836,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",193,3,4,even,common_target,low,mid,0.13071012496948242,-0.3827505111694336,0.513460636138916,0.04148721694946289,-0.06206655502319336,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",195,3,6,even,rare_target,low,mid,0.23612117767333984,0.22932195663452148,0.006799221038818359,-0.0760498046875,0.1033792495727539,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",196,3,7,odd,rare_target,low,mid,0.10134363174438477,0.6860036849975586,-0.5846600532531738,-0.1568775177001953,0.03998374938964844,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",201,3,12,even,common_target,low,low,0.13923263549804688,0.29848790168762207,-0.1592552661895752,-0.2486591339111328,-0.018241405487060547,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",204,3,15,odd,common_target,low,low,0.44321465492248535,0.06336712837219238,0.37984752655029297,-0.34603238105773926,-0.20502781867980957,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",206,3,17,odd,rare_target,low,high,0.48684000968933105,0.054490089416503906,0.43234992027282715,0.8527162075042725,-0.06949138641357422,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",212,3,23,odd,common_target,low,mid,0.20350217819213867,0.026015281677246094,0.17748689651489258,-0.012593984603881836,0.17812776565551758,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",214,3,25,odd,rare_target,low,low,-0.029531478881835938,0.10502505302429199,-0.13455653190612793,-0.30133628845214844,0.9257485866546631,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",218,3,29,odd,common_target,low,mid,-0.013455867767333984,-0.36840152740478516,0.35494565963745117,0.014130115509033203,-0.6102900505065918,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",225,3,36,even,rare_target,low,high,-0.15717434883117676,0.521881103515625,-0.6790554523468018,0.3022160530090332,1.4222097396850586,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",227,3,38,even,rare_target,low,mid,0.06303548812866211,0.1315162181854248,-0.0684807300567627,0.11374998092651367,-0.030881166458129883,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",229,3,40,even,rare_target,low,mid,0.19181489944458008,0.05425691604614258,0.1375579833984375,-0.011729717254638672,-0.0334925651550293,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",230,3,41,odd,rare_target,low,low,0.2597017288208008,0.4496192932128906,-0.18991756439208984,-0.27681446075439453,-0.01938915252685547,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",235,3,46,even,rare_target,low,mid,0.2536907196044922,0.18259048461914062,0.07110023498535156,-0.09842395782470703,-0.3348960876464844,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",236,3,47,odd,common_target,low,mid,0.24055099487304688,0.05639219284057617,0.1841588020324707,-0.15521669387817383,0.7454187870025635,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",237,3,48,even,common_target,low,mid,0.09153938293457031,-0.3702669143676758,0.4618062973022461,-0.012214422225952148,-0.5878188610076904,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",244,3,55,odd,common_target,low,mid,0.17992401123046875,0.1254901885986328,0.05443382263183594,-0.15284204483032227,0.3628523349761963,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",245,3,56,even,common_target,low,low,-0.25660133361816406,0.4689903259277344,-0.7255916595458984,-0.32006406784057617,0.05405426025390625,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",247,3,58,even,common_target,low,low,0.5092525482177734,0.3429276943206787,0.16632485389709473,-0.44255638122558594,0.10370898246765137,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",249,3,60,even,common_target,low,mid,0.2173933982849121,0.2491130828857422,-0.03171968460083008,-0.062442779541015625,-0.07546424865722656,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,23",250,3,61,odd,rare_target,low,mid,0.5920865535736084,0.29685378074645996,0.29523277282714844,-0.023993968963623047,-0.5832931995391846,16.0,0.0,-16.0,0.11660408973693848,17.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",0,0,0,even,rare_target,low,high,0.0845789909362793,0.23800158500671387,-0.15342259407043457,0.20011544227600098,-0.00078582763671875,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",1,0,1,odd,rare_target,low,high,0.360318660736084,0.08956146240234375,0.27075719833374023,0.28681135177612305,-0.3139801025390625,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",2,0,2,even,rare_target,low,low,0.42821383476257324,0.35686516761779785,0.07134866714477539,-0.437457799911499,-0.015192031860351562,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",4,0,4,even,common_target,low,high,0.23524236679077148,7.152557373046875e-06,0.23523521423339844,0.18595170974731445,-0.04017829895019531,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",6,0,6,even,common_target,low,high,-0.007792949676513672,0.010001182556152344,-0.017794132232666016,0.1416645050048828,-0.18235397338867188,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",11,0,11,odd,common_target,low,low,0.30819082260131836,0.30593061447143555,0.0022602081298828125,-0.24567556381225586,-0.025930404663085938,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",12,0,12,even,common_target,low,high,0.08924221992492676,-0.08342599868774414,0.1726682186126709,0.21484875679016113,0.15922284126281738,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",13,0,13,odd,common_target,low,low,0.38639020919799805,0.005471706390380859,0.3809185028076172,-0.25122499465942383,-0.1872854232788086,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",16,0,16,even,common_target,low,low,0.20743942260742188,0.16796398162841797,0.039475440979003906,-0.39748573303222656,-0.30238914489746094,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",20,0,20,even,rare_target,low,mid,0.04258537292480469,0.6478137969970703,-0.6052284240722656,-0.11638641357421875,-0.0011992454528808594,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",21,0,21,odd,common_target,high,high,-0.22646188735961914,0.06747293472290039,-0.29393482208251953,1.8330435752868652,-0.21849346160888672,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",23,0,23,odd,common_target,high,high,0.1602306365966797,-8.106231689453125e-06,0.16023874282836914,0.9223957061767578,0.2189774513244629,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",24,0,24,even,common_target,low,mid,0.13757896423339844,0.08345723152160645,0.05412173271179199,-0.09320974349975586,8.177757263183594e-05,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",27,0,27,odd,common_target,low,high,-0.1833949089050293,0.03465461730957031,-0.2180495262145996,0.3126835823059082,-0.10548734664916992,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",30,0,30,even,common_target,low,mid,0.6011919975280762,-0.03532600402832031,0.6365180015563965,0.005118370056152344,0.08385992050170898,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",31,0,31,odd,common_target,high,mid,0.30855512619018555,0.0022406578063964844,0.30631446838378906,-0.06279277801513672,-0.30942440032958984,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",32,0,32,even,common_target,low,low,0.5266819000244141,0.2710752487182617,0.25560665130615234,-0.43300867080688477,-0.2813897132873535,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",33,0,33,odd,common_target,high,high,-0.2515273094177246,0.35680150985717773,-0.6083288192749023,1.9317007064819336,-0.004176139831542969,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",35,0,35,odd,common_target,low,low,-0.005599260330200195,0.25556302070617676,-0.26116228103637695,-0.39185166358947754,-2.193450927734375e-05,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",38,0,38,even,common_target,low,low,-0.34958338737487793,-0.14412951469421387,-0.20545387268066406,-0.2521023750305176,0.0012750625610351562,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",39,0,39,odd,rare_target,low,high,0.031082630157470703,0.3050661087036133,-0.2739834785461426,0.11494660377502441,-0.04986405372619629,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
"2,9",fixed_random_nonrouter_control,"17,18",41,0,41,odd,rare_target,low,mid,0.03907489776611328,0.0,0.03907489776611328,-0.013019084930419922,1.304856538772583,18.0,0.0,-18.0,0.12035465240478516,1.0,loose_support_count_fallback
