support_key,loss,gain_from_empty,delta_from_router,pairwise_synergy
"0,4",4.045262813568115,0.11836814880371094,1.1771557331085205,0.18955039978027344
"15,19",4.131527423858643,0.032103538513183594,1.2634203433990479,0.1894979476928711
"2,19",4.106030464172363,0.05760049819946289,1.2379233837127686,0.18918895721435547
"0,13",4.062122821807861,0.10150814056396484,1.1940157413482666,0.18755769729614258
"1,19",4.128625869750977,0.03500509262084961,1.2605187892913818,0.18719196319580078
"0,5",4.051784992218018,0.1118459701538086,1.1836779117584229,0.1865687370300293
"3,7",4.170168876647949,-0.006537914276123047,1.3020617961883545,0.18588018417358398
"1,6",4.150763034820557,0.012867927551269531,1.282655954360962,0.18553400039672852
"7,13",4.177806377410889,-0.0141754150390625,1.309699296951294,0.18484067916870117
"8,12",4.111636161804199,0.05199480056762695,1.2435290813446045,0.1844043731689453
"6,21",4.212382793426514,-0.0487518310546875,1.344275712966919,0.18352508544921875
"6,15",4.158155918121338,0.005475044250488281,1.2900488376617432,0.1833486557006836
"10,13",4.169096946716309,-0.005465984344482422,1.3009898662567139,0.1830611228942871
"16,19",4.163133144378662,0.0004978179931640625,1.2950260639190674,0.18300962448120117
"5,19",4.147815227508545,0.01581573486328125,1.2797081470489502,0.1822819709777832
"10,23",4.247897148132324,-0.08426618576049805,1.3797900676727295,0.18224382400512695
"6,7",4.180737018585205,-0.017106056213378906,1.3126299381256104,0.1822052001953125
"5,18",4.170922756195068,-0.0072917938232421875,1.3028156757354736,0.18186092376708984
"1,18",4.1568498611450195,0.006781101226806641,1.2887427806854248,0.1816544532775879
"14,23",4.214191436767578,-0.05056047439575195,1.3460843563079834,0.18160009384155273
"3,10",4.164237976074219,-0.0006070137023925781,1.296130895614624,0.1813220977783203
"13,14",4.137584209442139,0.0260467529296875,1.269477128982544,0.18022441864013672
"6,19",4.161850452423096,0.0017805099487304688,1.293743371963501,0.1798686981201172
"8,10",4.2037672996521,-0.04013633728027344,1.3356602191925049,0.17760038375854492
"7,16",4.190552711486816,-0.026921749114990234,1.3224456310272217,0.17681312561035156
"15,16",4.169212818145752,-0.005581855773925781,1.3011057376861572,0.17671537399291992
"13,22",4.205839157104492,-0.042208194732666016,1.3377320766448975,0.17520427703857422
"6,11",4.144438743591309,0.019192218780517578,1.2763316631317139,0.1742720603942871
"6,14",4.144018650054932,0.01961231231689453,1.275911569595337,0.17408514022827148
"8,17",4.122467517852783,0.04116344451904297,1.2543604373931885,0.17335176467895508
"4,18",4.176219940185547,-0.012588977813720703,1.3081128597259521,0.17302322387695312
"3,4",4.168147087097168,-0.004516124725341797,1.3000400066375732,0.1719956398010254
"11,13",4.146991729736328,0.016639232635498047,1.2788846492767334,0.17142391204833984
"8,9",4.123530387878418,0.0401005744934082,1.2554233074188232,0.17062139511108398
"14,15",4.12701940536499,0.03661155700683594,1.2589123249053955,0.17039060592651367
"14,16",4.15337610244751,0.010254859924316406,1.285269021987915,0.16915130615234375
"10,18",4.1856160163879395,-0.02198505401611328,1.3175089359283447,0.16904449462890625
"11,21",4.183619022369385,-0.019988059997558594,1.31551194190979,0.16880130767822266
"2,18",4.149682998657227,0.01394796371459961,1.2815759181976318,0.16822290420532227
"7,21",4.228630542755127,-0.06499958038330078,1.3605234622955322,0.16802120208740234
"13,18",4.1967902183532715,-0.03315925598144531,1.3286831378936768,0.16732025146484375
